ID,Food name,無単位,枚,本,個片丁株玉房,杯/カップ,半分,摘み/少々,小/小匙,中,大/大匙,一掴,袋,箱,缶/カン,CC,cm,束,合,適量、お好み,g
10223,＜魚類＞　にしん　かずのこ　乾,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10224,＜魚類＞　にしん　かずのこ　塩蔵　水戻し,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10225,＜魚類＞　はぜ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10226,＜魚類＞　はぜ　つくだ煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10227,＜魚類＞　はぜ　甘露煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10228,＜魚類＞　はたはた　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10229,＜魚類＞　はたはた　生干し,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10230,＜魚類＞　はまふえふき　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10231,＜魚類＞　はも　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10233,＜魚類＞　ひらまさ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10234,＜魚類＞　ひらめ　天然　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10235,＜魚類＞　ひらめ　養殖　皮つき　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10410,＜魚類＞　ひらめ　養殖　皮なし　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10236,＜魚類＞　（ふぐ類）　とらふぐ　養殖　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10237,＜魚類＞　（ふぐ類）　まふぐ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10238,＜魚類＞　ふな　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10239,＜魚類＞　ふな　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10240,＜魚類＞　ふな　甘露煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10449,＜魚類＞　ふな　ふなずし,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10241,＜魚類＞　ぶり　成魚　生,-1,100,-1,100,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10242,＜魚類＞　ぶり　成魚　焼き,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10243,＜魚類＞　ぶり　はまち　養殖　皮つき　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10411,＜魚類＞　ぶり　はまち　養殖　皮なし　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10244,＜魚類＞　ほうぼう　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10245,＜魚類＞　ホキ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10246,＜魚類＞　ほっけ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10247,＜魚類＞　ほっけ　塩ほっけ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10248,＜魚類＞　ほっけ　開き干し　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10412,＜魚類＞　ほっけ　開き干し　焼き,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10249,＜魚類＞　ぼら　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10250,＜魚類＞　ぼら　からすみ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10251,＜魚類＞　ほんもろこ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10252,＜魚類＞　（まぐろ類）　きはだ　生,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10253,＜魚類＞　（まぐろ類）　くろまぐろ　天然　赤身　生,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10254,＜魚類＞　（まぐろ類）　くろまぐろ　天然　脂身　生,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10450,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　生,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,140,-1,70,-1,-1,-1,-1,-1,1
10451,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　水煮,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10452,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　蒸し,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10453,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　電子レンジ調理,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10454,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　焼き,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10455,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　ソテー,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10456,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　赤身　天ぷら,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10459,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　生,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10460,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　水煮,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10461,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　蒸し,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10462,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　電子レンジ調理,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10463,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　焼き,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10464,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　ソテー,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10465,＜魚類＞　（まぐろ類）　くろまぐろ　養殖　脂身　天ぷら,-1,200,200,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10255,＜魚類＞　（まぐろ類）　びんなが　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10256,＜魚類＞　（まぐろ類）　みなみまぐろ　赤身　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10257,＜魚類＞　（まぐろ類）　みなみまぐろ　脂身　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10258,＜魚類＞　（まぐろ類）　めじまぐろ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10425,＜魚類＞　（まぐろ類） めばち　赤身　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10426,＜魚類＞　（まぐろ類） めばち　脂身　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10260,＜魚類＞　（まぐろ類）　缶詰　水煮　フレーク　ライト,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,-1,-1,-1,1
10261,＜魚類＞　（まぐろ類）　缶詰　水煮　フレーク　ホワイト,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,-1,-1,-1,1
10262,＜魚類＞　（まぐろ類）　缶詰　味付け　フレーク,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,-1,-1,-1,1
10263,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ライト,-1,-1,-1,70,-1,-1,-1,7,-1,-1,-1,60,-1,70,1,-1,-1,-1,-1,1
10264,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ホワイト,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,-1,-1,-1,1
10265,＜魚類＞　マジェランあいなめ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10266,＜魚類＞　まながつお　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10232,＜魚類＞　みなみくろたち　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10267,＜魚類＞　みなみだら　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10268,＜魚類＞　むつ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10269,＜魚類＞　むつ　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10270,＜魚類＞　めじな　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10271,＜魚類＞　めばる　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10272,＜魚類＞　メルルーサ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10273,＜魚類＞　やつめうなぎ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10274,＜魚類＞　やつめうなぎ　干しやつめ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10275,＜魚類＞　やまめ　養殖　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10276,＜魚類＞　わかさぎ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10277,＜魚類＞　わかさぎ　つくだ煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10278,＜魚類＞　わかさぎ　あめ煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10279,＜貝類＞　あかがい　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10280,＜貝類＞　あげまき　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10281,＜貝類＞　あさり　生,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,1
10466,＜貝類＞　あさり　蒸し,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10282,＜貝類＞　あさり　つくだ煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10283,＜貝類＞　あさり　缶詰　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10284,＜貝類＞　あさり　缶詰　味付け,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10427,＜貝類＞　あわび　くろあわび　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10428,＜貝類＞　あわび　まだかあわび　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10429,＜貝類＞　あわび　めがいあわび　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10286,＜貝類＞　あわび　干し,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10287,＜貝類＞　あわび　塩辛,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10288,＜貝類＞　あわび　水煮缶詰,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10289,＜貝類＞　いがい　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10290,＜貝類＞　いたやがい　養殖　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10291,＜貝類＞　エスカルゴ　水煮缶詰,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10292,＜貝類＞　かき　養殖　生,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,13,-1,-1,-1,1
10293,＜貝類＞　かき　養殖　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10430,＜貝類＞　かき　養殖　フライ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10294,＜貝類＞　かき　くん製油漬缶詰,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10295,＜貝類＞　さざえ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10296,＜貝類＞　さざえ　焼き,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10318,＜貝類＞　さるぼう　味付け缶詰,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10297,＜貝類＞　しじみ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10413,＜貝類＞　しじみ　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10298,＜貝類＞　たいらがい　貝柱　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10299,＜貝類＞　たにし　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10300,＜貝類＞　つぶ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10301,＜貝類＞　とこぶし　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10303,＜貝類＞　とりがい　斧足　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10304,＜貝類＞　ばい　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10305,＜貝類＞　ばかがい　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10306,＜貝類＞　（はまぐり類）　はまぐり　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10307,＜貝類＞　（はまぐり類）　はまぐり　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10308,＜貝類＞　（はまぐり類）　はまぐり　焼き,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10309,＜貝類＞　（はまぐり類）　はまぐり　つくだ煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10310,＜貝類＞　（はまぐり類）　ちょうせんはまぐり　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10311,＜貝類＞　ほたてがい　生,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10312,＜貝類＞　ほたてがい　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10313,＜貝類＞　ほたてがい　貝柱　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10414,＜貝類＞　ほたてがい　貝柱　焼き,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10314,＜貝類＞　ほたてがい　貝柱　煮干し,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10315,＜貝類＞　ほたてがい　貝柱　水煮缶詰,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,-1,-1,-1,1
10316,＜貝類＞　ほっきがい　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10317,＜貝類＞　みるがい　水管　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10319,＜えび・かに類＞　（えび類）　あまえび　生,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10467,＜えび・かに類＞　（えび類）　アルゼンチンあかえび　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10468,＜えび・かに類＞　（えび類）　アルゼンチンあかえび　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10469,＜えび・かに類＞　（えび類）　アルゼンチンあかえび　焼き,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10320,＜えび・かに類＞　（えび類）　いせえび　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10321,＜えび・かに類＞　（えび類）　くるまえび　養殖　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10322,＜えび・かに類＞　（えび類）　くるまえび　養殖　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10323,＜えび・かに類＞　（えび類）　くるまえび　養殖　焼き,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10431,＜えび・かに類＞　（えび類）　さくらえび　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,80,-1,-1,-1,-1,-1,-1,-1,-1,1
10324,＜えび・かに類＞　（えび類）　さくらえび　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10325,＜えび・かに類＞　（えび類）　さくらえび　素干し,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10326,＜えび・かに類＞　（えび類）　さくらえび　煮干し,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10327,＜えび・かに類＞　（えび類）　大正えび　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10328,＜えび・かに類＞　（えび類）　しばえび　生,-1,-1,-1,1.5,-1,-1,-1,-1,-1,-1,-1,170,-1,-1,-1,-1,-1,-1,-1,1
10415,＜えび・かに類＞　（えび類）　バナメイえび　養殖　生,-1,-1,40,10,-1,-1,-1,-1,-1,-1,-1,350,-1,-1,-1,-1,-1,-1,-1,1
10416,＜えび・かに類＞　（えび類）　バナメイえび　養殖　天ぷら,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10329,＜えび・かに類＞　（えび類）　ブラックタイガー　養殖　生,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10330,＜えび・かに類＞　（えび類）　加工品　干しえび,-1,-1,-1,-1,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10331,＜えび・かに類＞　（えび類）　加工品　つくだ煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10332,＜えび・かに類＞　（かに類）　がざみ　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10333,＜えび・かに類＞　（かに類）　毛がに　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10334,＜えび・かに類＞　（かに類）　毛がに　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10335,＜えび・かに類＞　（かに類）　ずわいがに　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10336,＜えび・かに類＞　（かに類）　ずわいがに　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10337,＜えび・かに類＞　（かに類）　ずわいがに　水煮缶詰,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10338,＜えび・かに類＞　（かに類）　たらばがに　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10339,＜えび・かに類＞　（かに類）　たらばがに　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10340,＜えび・かに類＞　（かに類）　たらばがに　水煮缶詰,-1,-1,-1,800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10341,＜えび・かに類＞　（かに類）　加工品　がん漬,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10342,＜いか・たこ類＞　（いか類）　あかいか　生,-1,-1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10343,＜いか・たこ類＞　（いか類）　けんさきいか　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10344,＜いか・たこ類＞　（いか類）　こういか　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10345,＜いか・たこ類＞　（いか類）　するめいか　生,-1,-1,400,400,400,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10346,＜いか・たこ類＞　（いか類）　するめいか　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10347,＜いか・たこ類＞　（いか類）　するめいか　焼き,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10417,＜いか・たこ類＞　（いか類）　するめいか　胴　皮つき　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10418,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10419,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　天ぷら,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10470,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　フライ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10420,＜いか・たこ類＞　（いか類）　するめいか　耳・足　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10348,＜いか・たこ類＞　（いか類）　ほたるいか　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
10349,＜いか・たこ類＞　（いか類）　ほたるいか　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
